B1,a0,L1,L2
b0,a1,B3,L2
C4,C1,L4,A4
c1,b2,C7,L0
c2,B2,A3,A5
B7,B4,L5,L6
B3,C5,A6,A1
c4,l0,L1,A7
c4,a1,L2,C4
a4,l4,b3,C3
B1,l2,L3,A6
b1,a2,l0,A2
B1,B5,C1,L6
b3,C0,L5,A2
c0,B3,B2,A4
c3,B7,l2,C3
C7,b0,l1,L4
c4,c1,B4,B2
b2,B6,B2,a2
a1,C1,B5,L6
b3,B2,l2,L7
b3,B7,L7,A6
C6,l1,L1,A2
C0,B3,B2,A6
a2,b1,a0,L1
c0,a2,b2,L6
C0,B7,c3,L0
a3,b4,L0,A6
l3,C2,C4,C5
C1,C4,L7,A0
C0,C7,a1,A3
C0,c1,A5,A2
B4,C3,A2,A1
b4,C7,b2,L7
B3,B2,a1,B1
L7,L5,B0,l4
C0,C6,a1,A5
c1,a2,b3,A0
c1,C6,A0,A2
a0,a4,L7,L4
