b3,B5,B2,C7
B4,L4,B0,B2
b2,B1,L7,C0
c0,a0,a1,B3
l0,L0,L5,C5
c1,B7,c4,C0
b4,l4,B3,C6
c2,b3,B7,A2
b0,B7,C3,A6
a0,L2,L3,C7
a0,A4,l0,C0
A3,A7,c4,C7
A1,c1,b3,B5
A7,l3,l4,b0
A1,l1,L1,B5
L2,B0,B7,c3
c3,B5,C3,C2
c3,L4,l0,C5
c4,B5,L2,A0
c4,b2,l1,C0
b0,l4,a0,C3
c3,c1,a1,A1
c0,b0,l4,C6
l4,L1,B1,C0
B6,L7,L5,A3
B2,c1,c4,L4
b1,L2,A1,a1
B5,B7,b3,C4
b2,c0,a0,A3
B7,b3,L2,A1
l1,b1,A0,A3
l3,l4,A3,C6
C4,C6,b3,A6
l1,c0,B7,A7
a4,L3,B7,A6
C2,B4,B6,b2
C6,c4,c2,c3
L6,B3,B1,c3
l2,C6,a1,b1
L0,a4,a3,c4
