2.765074320720680712e-01,2.819188459242047418e-01,3.126727101264679676e-01,2.997191824475397559e-01
3.683166842959952891e-01,3.470579511454638943e-01,3.459758777118391859e-01,3.317976881811459111e-01
2.959335921231827093e-01,3.374452589822137805e-01,2.791853020529808660e-01,3.191126484709622679e-01
3.092513302407088882e-01,2.989792384394540092e-01,3.240307966749718105e-01,2.537387498018596199e-01
