2.373713468212084593e-02
2.566161038391492899e-02
3.060512666299644233e-02
2.622850166776846681e-02
1.630236849708048205e-02
3.069498750170266202e-02
2.350049324394859820e-02
5.885274666783171793e-02
2.497735239156154141e-02
2.665599218310813270e-02
1.927902188066077729e-02
1.870617180171718283e-02
4.598543108483275910e-02
1.661377339093737804e-02
1.782530512427004180e-02
2.219526507999735124e-02
1.819107879798117708e-02
3.428578627603803136e-02
1.828801594350885212e-02
4.066511275537887382e-02
1.512104380189260681e-02
5.296067941093696857e-02
7.497694737205527586e-03
4.807692307692301020e-03
4.807692307692301020e-03
7.601012739796597119e-03
2.621623270385707929e-02
1.833840425043680930e-02
1.447861964949364276e-02
1.205839930113636674e-02
1.462725073089346864e-02
4.807692307692301020e-03
3.335128809255177157e-02
1.116491136291417746e-02
1.091067243115463603e-02
1.311545026512536335e-02
1.519099200030324566e-02
7.052035072246679893e-03
4.807692307692301020e-03
1.307019775641205146e-02
1.449167741464472622e-02
8.041509000668429358e-03
5.965822637190002983e-03
2.411789667263879167e-02
1.564550657882056092e-02
1.320193904715804591e-02
1.141726708110909171e-02
8.542027351484009212e-03
7.450564147302620420e-03
1.290366179832151856e-02
3.551843506130618333e-02
1.146676365487261928e-02
